ExhibitId, Name, Price, DatePurchased
19245,Bass / baritone oboe,595.6,2004/09/28
19246,Electric piano,128.9,2002/07/08
19247,Irish bouzouki,306.2,2004/10/20
19248,Bass Drum,299.9,2008/09/09
19249,Mando-bass (bass mandolin),989.8,2005/10/29
19250,Guan (Chinese pipe),631.5,1998/03/19
19251,Kulintang a putao/ kulintang a tiniok (Philippine metallophone),495.6,2013/07/08
19252,Tagutok (Philippine slit drum),95.5,2007/11/11
19253,Kaval (Slovakian Duct Flute),55.1,2007/05/23
19254,Bass flute,446.8,2011/02/25
19255,Pulalu (Philippine flute),199.5,2018/04/21
19256,Tagutok (Philippine slit drum),897.0,2013/01/24
19257,Vibraphone/ vibraharp ,51.0,2014/04/26
19258,Tambour (French drum),675.0,2007/03/23
19259,Veuze (French bagpipe),891.6,2002/05/31
19260,Tumpong (Philippine flute),883.0,2010/02/23
19261,Array Mbira (African thumb piano),396.6,2011/03/11
19262,Roman tuba,599.8,1998/10/20
19263,Sleigh Bells,963.5,2002/02/01
19264,Musette de cour (French bagpipe),942.6,2016/06/29
19265,Cymbalum (Western European hammered dulcimer),109.1,2013/02/03
19266,Bianqing (Chinese stone chimes),646.9,1999/06/12
19267,Contra-alto flute,685.4,2015/07/19
19268,Inci (Philippine flute),242.0,1999/09/05
19269,Contrabassoon,967.7,2009/02/09
19270,Lithophone (stone barred xylophone),215.2,2006/03/19
19271,Kulintang/ kolintang (Philippine gong group),647.1,2004/08/23
19272,Contra-alto flute,687.8,2004/03/29
19273,Musical bow,198.8,2009/11/26
19274,Mittlealtersackpfeife (German medieval bagpipe),752.7,1998/12/09
19275,Ceng (Turkish harp),88.2,2000/07/04
19276,Laruan (Chinese stringed instrument),610.9,2007/10/08
19277,Hammered dulcimer,477.1,2000/11/15
19278,Volinka (Russian bagpipes),329.8,2012/03/15
19279,Snare Drum,199.5,2011/06/13
19280,Sampler,754.7,2010/12/09
19281,Biniou (French bagpipe),173.7,1998/04/08
19282,Gandingan a kayo (Philippine xylophone),241.9,2015/03/13
19283,Bouzouki (Greek lute),604.6,2018/06/06
19284,Gandingan a kayo (Philippine xylophone),889.7,2004/08/24
19285,Trumpet,95.7,2005/04/09
19286,Gaida (Southern Balkan bagpipes),760.5,2011/10/12
19287,Taphon (Thai drum),291.7,1994/12/12
19288,Trompeta china (Cuban suona),102.9,1996/10/31
19289,Baroque Wooden Flute,270.0,2010/12/14
19290,Sralai (Cambodian reed),237.6,2000/06/02
19291,Ganza (Brazilian rattle),285.6,1996/04/19
19292,Organ pipe,448.9,2012/01/29
19293,Baglama/ saz (Turkish strings),237.4,2003/10/12
19294,Bayan (Russian Accordion),540.5,2015/10/27
19295,Tumpong (Philippine flute),355.3,2012/02/21
19296,Border pipe/ lowland bagpipe,521.7,1997/09/01
19297,Ching (Cambodian/ Thai finger cymbals),106.0,2009/11/23
19298,Jinghu (Chinese bowed stringed instrument),948.5,2013/08/28
19299,Banjo,29.0,2004/02/24
19300,Da’uli da’uli (Indonesian xylophone),427.3,1997/12/23
19301,Caxixi (Brazilian idiophone),615.7,2014/03/16
19302,Zonghu (Chinese bowed stringed instrument),989.4,1997/04/16
19303,Clavicembelo (Italian pianoforte),420.7,1995/11/05
19304,Keyed Bugle,822.2,2012/03/17
19305,Cimbalom (Eastern European hammered dulcimer),97.7,2005/01/17
19306,Tagutok (Philippine slit drum),713.5,2015/02/08
19307,Tres (Cuban chordophone),74.7,2004/04/01
19308,Steel guitar,295.6,2008/08/08
19309,Reed Pipe,512.4,2012/08/27
19310,Darbuka (Greek drum),743.9,2002/04/03
19311,Didgeridoo (Aboriginal Natural Trumpet),168.6,1998/03/20
19312,Hooked harp,773.7,1994/10/25
19313,Yun Lo (Chinese gong),196.4,2010/04/29
19314,Irish Uilleann (Indoor bagpipe),379.6,1999/03/08
19315,Daraboukka (Syrian drum),872.6,2005/01/19
19316,Folgerphone,591.3,1994/07/02
19317,Keyed Bugle,902.6,1998/08/08
19318,Sousaphone,882.3,2002/05/24
19319,Balalaika (Central Asian 2 or 3 stringed guitar),374.3,2001/02/24
19320,Kora (West African 21-string harp-lute),358.1,2010/07/25
19321,Alboka (Spanish double hornpipe),625.1,2012/07/28
19322,Xylophone,153.4,2017/01/19
19323,Lusheng (Chinese bamboo pipes),439.4,2002/11/25
19324,Gaita (Portuguese & Spanish bagpipe),723.6,1996/09/13
19325,Natural Trumpet,732.3,2018/12/07
19326,Vielle (French hurdy gurdy),334.4,2014/07/26
19327,Alto horn,516.4,2001/08/02
19328,Keyed Bugle,12.2,2006/11/21
19329,Irish Uilleann (Indoor bagpipe),780.1,2001/02/17
19330,Fiddle,971.9,2002/07/21
19331,Sampho (Cambodian barrel drum),562.1,2013/04/04
19332,Maguhu (Chinese bowed stringed instrument),32.2,1993/01/16
19333,Zaqq (Maltese bagpipe),688.9,2018/05/16
19334,Bandone?n (Argentinian concertina),990.1,2006/01/28
19335,Wagner Tuba,756.4,2008/08/31
19336,Keyed Bugle,672.4,2018/10/28
19337,Contra-alto flute,563.7,2018/05/28
19338,Se (Chinese zither),30.5,1998/04/01
19339,Harp,439.3,1998/11/29
19340,Biwa (Japanese short-necked lute),949.0,2001/05/10
19341,Baritone saxophone,583.9,2006/01/16
19342,Mandola (US/ Canadian fretted stringed instrument),550.8,2008/01/02
19343,Cavaco (Spanish guitar),882.8,2003/05/18
19344,Clavichord (European stringed keyboard),906.1,2000/07/31
19345,Hurdy Gurdy,816.5,2009/07/27
19346,Ceng (Turkish harp),489.8,2005/10/16
19347,Dulcimer (hammered zither),998.9,2003/12/16
19348,K?n b?u (Vietnamese reed),333.6,2000/03/13
19349,Dotara (bass ektara),131.4,2001/08/29
19350,Bodhr?n (Irish drum),431.4,2016/04/21
19351,Triangle,935.4,2017/05/19
19352,Koziol (Polish bagpipe),770.5,2003/12/03
19353,Harmonium/ reed organ,841.3,2018/03/14
19354,Bodega (French bagpipe),836.6,2014/07/24
19355,Langeleik (Norwegian stringed instrument),502.5,2011/02/19
19356,Duct Flute,151.8,1999/11/29
19357,Tar (Persian lute),379.0,1999/10/29
19358,S?ckpipa (Swedish bagpipe),202.3,2008/10/09
19359,Steel drum,877.1,2008/06/11
19360,Overtone guitar,400.4,2008/12/29
19361,Electric piano,131.1,2011/03/01
19362,Musette du centre (French bagpipe),991.8,2005/04/13
19363,Gaita (Portuguese & Spanish bagpipe),124.2,2006/08/16
19364,Lirone,364.5,1998/03/18
19365,Chi (Chinese Transverse Flute),449.9,2016/04/11
19366,Banhu (Chinese bowed stringed instrument),851.4,1993/03/19
19367,Carillon (Dutch harmonising bells),755.0,1999/05/06
19368,Piccolo clarinet,564.2,1995/11/24
19369,Tromboon/ babone,89.2,1998/11/02
19370,Washtub bass,760.2,1996/07/07
19371,Saxophone,477.7,2015/03/11
19372,Electric organ,915.0,2009/11/26
19373,Musette de cour (French bagpipe),78.2,1995/06/15
19374,Ipu (Hawaiian rattle),595.2,2004/05/18
19375,Piccolo,607.4,2016/08/25
19376,Steel guitar,821.4,2015/09/04
19377,Glasschord (crystallophone),925.5,1995/11/22
19378,Launeddas (Sardinian triple clarinet),129.3,2008/10/01
19379,Soprano saxophone,737.2,2016/06/28
19380,Marimba,512.5,1995/06/30
19381,Taiko (Japanese drum),874.1,2002/05/22
19382,Overtone guitar,132.0,2004/01/28
19383,Zither,899.7,1995/01/30
19384,Cowbell,536.7,2015/01/30
19385,Xiaodihu (tenor erhu),926.6,1995/11/03
19386,Sitar (South Asian lute),672.5,1996/06/09
19387,Arpeggione (Italian six-string),334.8,2010/07/05
19388,Hang (steel hand drum),338.1,2008/08/20
19389,Ryuteki (Japanese flute),609.2,2000/09/04
19390,Contrabass saxophone,629.0,2016/02/18
19391,Shekere (African rattle),759.0,1999/07/04
19392,Guitar 12 Strings,261.8,1999/12/29
19393,Organ - electric,322.3,2004/05/27
19394,Keyed Bugle,997.5,1996/08/11
19395,Hooked harp,105.1,2010/10/10
19396,Guiro (South & Central American notched gourd that is scraped),185.4,2016/10/20
19397,Carillon (Dutch harmonising bells),576.2,2001/05/01
19398,Talking drum,902.8,2000/09/25
19399,Handbells,168.2,2001/11/15
19400,Theremin (oscillator),776.1,2006/02/18
19401,Baritone horn,267.4,2011/01/06
19402,Da’uli da’uli (Indonesian xylophone),908.0,1995/12/10
19403,Tar (Persian lute),977.8,2014/05/31
19404,Bombardino (Spanish Euphonium),507.0,2000/12/25
19405,Xiaodihu (tenor erhu),735.7,1994/12/19
19406,Tjelempung/ Celempung (Javanese zither),576.5,2009/06/21
19407,Flageolets,124.9,2016/11/06
19408,Tagutok (Philippine slit drum),532.7,1996/01/20
19409,Acoustic bass guitar,901.3,2000/12/12
19410,Chabrette (French bagpipe),394.1,2013/03/17
19411,Sanxian (Chinese lute),983.4,2005/11/28
19412,Gusli (Russian harp),519.7,2003/06/27
19413,Schweizer sackpfeife (Swiss bagpipe),359.5,2005/10/30
19414,Dholak (North Indian hand drum),699.1,1994/05/23
19415,Banjo,708.0,1997/11/11
19416,Janggu (Korean drum),515.8,2017/04/13
19417,Melodica,170.0,2004/03/19
19418,Talking drum,106.6,2004/12/14
19419,Alto saxophone,446.4,2016/10/30
19420,Saraswati veena (South Indian lute),86.3,2001/03/29
19421,Guan (Chinese pipe),750.9,2017/11/28
19422,Santur (North Indian hammered zither),251.0,2002/07/27
19423,Musical bow,812.4,2007/09/10
19424,Dulcimer (hammered zither),318.9,1995/02/21
19425,Palendang (Philippine flute),545.0,2006/06/26
19426,Suling (Indonsian/Philippine flute),250.2,1999/09/18
19427,Dumbelek (Turkish drum),798.9,2005/06/25
19428,Setar (Iranian lute),916.1,2018/01/30
19429,Washint (Ethiopian flute),636.0,2017/02/01
19430,Chenda (Indian drum),135.1,2015/10/22
19431,Jinghu (Chinese bowed stringed instrument),908.5,2000/04/18
19432,Sabar (Senegalese drum),30.9,2001/03/02
19433,Harmonica/ Mouth Organ,983.7,2017/10/16
19434,Cavaco (Spanish guitar),838.4,2016/07/31
19435,Ophicleide,727.5,2014/03/23
19436,Tuhu (Chinese bowed stringed instrument),779.1,2008/05/11
19437,Shawm (Renaissance oboe),553.9,2004/07/16
19438,Sleigh Bells,368.0,2015/04/11
19439,Dabakan (Philippine drum),747.5,2010/03/28
19440,Melodeon,933.0,1995/07/27
19441,Mando-bass (bass mandolin),212.1,2011/12/31
19442,Baritone saxophone,276.7,2003/02/22
19443,Willow flute,230.0,2006/09/25
19444,Sitar (South Asian lute),12.8,1994/12/19
19445,Saenghwang (Korean mouth organ),511.7,2009/07/24
19446,Arpeggione (Italian six-string),307.4,2016/07/06
19447,Dun dun (West African large talking drum),140.3,2008/06/04
19448,Trombone,65.6,2011/02/09
19449,Ranat ek elk (Thai metallophone),491.7,2000/07/03
19450,Saenghwang (Korean mouth organ),410.7,1994/12/21
19451,Mizwad (Arabic bagpipe),399.7,1999/06/28
19452,Duff (Islamic tambourine),675.0,2009/04/18
19453,Bombarde,951.5,2016/11/19
19454,Recorder (Descant),26.4,2006/11/03
19455,Tjelempung/ Celempung (Javanese zither),580.9,2002/04/01
19456,Rebec (15th/ 16th century rebab),452.1,2004/11/30
19457,Shofar (Jewish horn),594.5,2001/10/03
19458,Brian Boru bagpipes,791.1,2009/12/03
19459,Double contrabass flute,241.1,2002/06/20
19460,Gong,254.9,2008/03/10
19461,Shekere (African rattle),394.6,2013/10/03
19462,Maraca,42.7,2015/08/31
19463,Synthesizer,494.1,1998/08/13
19464,Raita (Moroccan serunai),413.1,2005/11/10
19465,Synclavier,284.8,2007/08/12
19466,Darabukka (Arabic drum),819.4,2003/04/23
19467,Baryton (German Euphonium),533.8,1996/11/20
19468,Xiaodihu (tenor erhu),605.1,2006/02/12
19469,Torupill (Estonian bagpipe),251.3,1999/11/20
19470,Fangxiang (Chinese metallophone),333.5,2011/03/23
19471,Mittlealtersackpfeife (German medieval bagpipe),502.4,1997/01/30
19472,Theremin (oscillator),391.0,2003/05/25
19473,Tambourine,458.1,2008/04/16
19474,Qanun (Turkish zither),752.4,2008/02/18
19475,Taiko (Japanese drum),412.3,2002/12/14
19476,Zufalo (Italian flute),861.4,1993/01/21
19477,Clavicembelo (Italian pianoforte),653.5,1997/09/10
19478,Tonette (plastic recorder),372.8,2007/07/27
19479,Octapad (electronic drumpad),25.1,2017/08/05
19480,Mando-bass (bass mandolin),783.8,1994/09/06
19481,Steel guitar,373.5,1994/11/14
19482,Ching (Cambodian/ Thai finger cymbals),849.2,1996/10/12
19483,S?ckpipa (Swedish bagpipe),445.4,2007/03/30
19484,Octapad (electronic drumpad),978.0,2007/01/17
19485,Sheng (Chinese mouth organ),675.3,1994/11/16
19486,Shinobue (Japanese flute),362.8,2004/05/26
19487,Kutiyapi (Philippine fretted boat-lute),221.6,2000/08/24
19488,Mandola (US/ Canadian fretted stringed instrument),192.7,2004/01/30
19489,Sorna (Afghan serunai),788.2,2011/08/04
19490,Mizwad (Arabic bagpipe),19.2,2004/02/27
19491,Contrabass clarinet,872.7,2006/02/05
19492,Ektara (Indian one-string),492.6,2001/11/27
19493,Alto sarrusophone,161.1,1995/09/17
19494,Da’uli da’uli (Indonesian xylophone),661.5,1995/04/03
19495,Istarski mih (Croatian bagpipe),105.4,2017/04/29
19496,Babendil (Philippine gong),411.6,2007/03/29
19497,Sarrusophone,882.8,2000/05/29
19498,Shawm (Renaissance oboe),916.1,2013/12/05
19499,Talking drum,160.6,2015/08/03
19500,Tamburitza (Croatian/ Serbian mandolin),446.9,2001/05/23
19501,Kwintangen kayo/ luntang (Philippine xylophone),508.7,2008/11/15
19502,Gandingan a kayo (Philippine xylophone),150.0,2014/09/04
19503,Octaban (cylinder drum),332.1,2008/08/12
19504,H?licon,468.3,2012/09/23
19505,Sleigh Bells,377.8,2004/02/08
19506,Ceng (Turkish harp),522.1,1998/11/19
19507,Ocarina,51.6,2005/07/25
19508,Tuhu (Chinese bowed stringed instrument),472.0,2009/03/13
19509,Electric organ,109.2,2015/06/02
19510,Lancashire great-pipe,342.8,2008/03/25
19511,T?rogat? (Hungarian shawm),876.6,1999/07/27
19512,Great Irish warpipes,717.5,2014/02/21
19513,Ratchet,667.4,2013/05/12
19514,Harp guitar,272.1,1998/08/16
19515,Saraswati veena (South Indian lute),786.8,1996/07/30
19516,Recorder (Descant),591.0,1997/06/21
19517,Vielle (French hurdy gurdy),511.8,1998/03/16
19518,Acoustic guitar,243.2,2016/03/02
19519,Turntables,616.2,2009/01/03
19520,Folgerphone,916.4,1995/08/07
19521,Gaita (Portuguese & Spanish bagpipe),60.8,2005/08/01
19522,Slide guitar,791.2,1998/04/04
19523,Gottuvadhyam (Indian 21-stringed guitar),741.7,2004/12/19
